n,E (GPa),sy (GPa),C (GPa),dP/dh (N/m),WpWt
0.3167731244082717,202.04604912468096,3.9842043221769843,224.850534041018,174428.86648988086,0.5484308681877464
0.18732719538721165,52.35173584159242,1.1598215853674918,61.95125708050274,54127.737237381014,0.6062200143411042
0.41626651651195246,75.52218020860585,1.7739667867832387,98.65404378394939,70510.40157838656,0.5058323479881348
0.1178031174625997,88.55470291262247,2.6582226517384187,113.33951371213753,85974.34660342937,0.5470964925370911
0.18886835623182352,112.12139061982708,0.3961435136467834,49.084716356662454,132555.6727803673,0.8755074289863733
0.4466954383265529,77.77359349407519,2.5414600463558656,112.4299581770185,69631.18866233893,0.43383767423514863
0.18690495744509333,90.92853512204302,1.1833257806402404,83.02745733276484,96611.80884511417,0.7080765474338278
0.40540609306159187,20.25411486719556,0.1331056871508055,16.97953850821981,22106.382242623447,0.7260176707014874
0.2744518455468011,177.82135508160195,4.920127311067646,221.09332422936274,152664.67577075076,0.4950861585913854
0.019370918410766103,146.2789235410705,0.21293365144415188,21.64535405923881,202269.45105815493,0.9625095375390612
0.04437621758258087,49.315718136187414,1.1476934511113686,56.17432368014737,53347.42182562939,0.6458664140775987
0.17279202060010618,105.83306242464333,4.053229572090661,148.11787708963814,95828.77451826315,0.46591895084624974
0.499566521241024,67.29166439849925,1.4710801915312794,89.11145410387002,62637.964436825205,0.4953456345532317
0.44273371522537514,46.40362014412195,0.40014109818638943,44.36108202791819,47652.178253104285,0.6660049574814849
0.191034995544199,51.404267143450404,0.8481275414604913,53.556932761112314,55216.56602803631,0.6684894280746906
0.24230663031324945,69.45582116258352,2.143873606366633,94.11993639060594,66254.94258312053,0.5060842701799938
0.12563137672530705,89.5680107401666,2.411845227801474,110.04560049107577,88172.66511863102,0.5719006534891298
0.21609748919900557,125.6700456656726,3.231606351826072,153.62410838986585,116774.18233119919,0.5440283799501943
0.13394756192701102,152.76006031226314,1.676137090873614,119.92343299548223,159945.18433024254,0.7499233692483037
0.20438970372720644,32.979688817468436,1.1708106682202837,47.385647211838325,32427.822000894863,0.4936105435364808
0.09778911777258792,28.785944762596053,0.3865467367842288,25.672244177769134,34043.993602938375,0.750561817511645
0.49338468008509784,115.3716921884414,0.41929472592402056,83.60962222359704,112381.53835897308,0.7276344839161779
0.41038263452622903,33.80953460758653,0.8357382786071431,45.83299582990933,32882.407593227515,0.507863083494428
0.3403861565636947,88.2651129361263,2.4774923327864107,118.03903382458782,81321.18037494771,0.4910851603189494
0.36800315449645654,24.25591723937871,0.6211785089891488,32.95440218753087,24017.04248164055,0.5171157761106986
0.2956606569645309,116.78187179369867,2.3791128405221977,135.72614482640608,109943.23948782496,0.5686798887272203
0.23710007078150763,26.93728740640519,0.70868439933801,35.25646371719636,27549.604172401814,0.5556848040632184
0.03206677006555808,81.96647241222438,2.913262504903915,109.68890520836675,79389.34259421389,0.5267023758178498
0.4554771338573578,119.74912980007471,3.5977231527149507,165.51613116495872,103483.61411178709,0.4386728140722597
0.3933858413481352,91.32891904821824,2.6039419306768865,124.4071009014202,82626.8126923245,0.4707537981764401
0.4658867363224745,106.23447698296665,0.9137439470808845,101.00701072907432,101717.48893887986,0.6425779672760225
0.2713048772807283,61.13309690829355,1.8792429832804056,83.80312057306853,58401.71133358615,0.49981265752959403
0.07601242109008988,102.59232574408156,3.5864268868805147,136.3812558795303,96646.61740353411,0.5153969357855462
0.21866868827129515,89.08675065983188,3.3115216700986205,126.00449615234842,81529.5697832855,0.46416805498100283
0.4143155216471947,122.75719593562424,2.0975549949556047,141.29332234359313,112493.9318439258,0.5548419017850561
0.4715396163831279,186.35092488973484,0.3364117224771256,98.44454798633144,177200.98379084462,0.7962233268790679
0.4821276644410402,63.705437881579556,1.3320863321452066,82.9052408866821,59904.05307555687,0.5085262005856475
0.18100957215808822,208.83963109775732,2.1146210705877064,160.44247924966749,204121.31307248055,0.7343558482776003
0.33225949450406356,65.50155005958904,0.3610490204138788,45.90362377967274,71705.64755111154,0.7758675245616925
0.20525948580240772,98.81053129982466,2.880326113810309,127.7522577043546,93060.97857396993,0.524387542379376
0.21075883089814001,91.94145651114783,0.22230223463860224,33.158387546773135,112163.71288359465,0.8988642383560821
0.006704745542656709,145.30564037151476,0.9524496402047531,72.55953367579467,180164.1354428446,0.8747268799249397
0.31548879263835133,163.67798934990802,1.281095397854222,127.80744074850834,159926.94678943316,0.7212939724769963
0.20663471436015513,154.2682523092021,2.329920580885394,149.10571599402826,149705.72846461643,0.6583108715042935
0.04139391645319723,80.00472910803184,1.8654918621366823,89.76871382182571,83710.0171359396,0.6389029675874592
0.24549028748647156,112.67434552493458,2.684406764703018,136.2406976218098,106220.99125891547,0.5542642341879791
0.44508269009278023,27.21369162278763,0.2556255128842266,27.111322454470358,28341.858201882347,0.6568528631354797
0.46000425730578803,128.24213653829923,0.3967773790333856,82.89474372884102,126663.15030026874,0.7620054147165878
0.23372231192798332,153.94387241572196,3.133773557454513,171.01783210893274,142574.52303744826,0.5842874024431053
0.4119115609054567,73.32080325560929,0.9954097913485916,79.74622160824028,71981.39158807736,0.606345476051711
